conversation_id,creator_id,conversation_date,ai_version,issue_type,issue_complexity,region,creator_segment,entry_channel,eligible_for_ai,ai_used,experiment_group,ai_response_time_sec,ai_contained,ai_response_quality,ai_error_flag,resolution_status,resolution_type,human_escalated,human_handling_time_min,csat_score,repeat_contact_7d,conversation_duration_min
CNV-2026-0003869,CRT-00559,2026-07-07,V2,Shorts,Low,US,Growth,Creator_Studio,True,True,Post_Experiment,2.27,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.71
CNV-2026-0003870,CRT-00497,2026-07-07,None,Channel Access,High,US,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,24.84,4,True,26.23
CNV-2026-0003871,CRT-00863,2026-07-07,V2,Memberships,Low,India,Established,Mobile_App,True,True,Post_Experiment,2.63,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.6
CNV-2026-0003872,CRT-00672,2026-07-07,V2,Monetization,Medium,US,Growth,Mobile_App,True,True,Post_Experiment,2.67,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.11
CNV-2026-0003873,CRT-01146,2026-07-07,V2,Creator Tools,Medium,Other,Emerging,Mobile_App,True,True,Post_Experiment,5.2,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.96
CNV-2026-0003874,CRT-01418,2026-07-08,V2,Creator Tools,Low,Other,Growth,Creator_Studio,True,True,Post_Experiment,2.49,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.08
CNV-2026-0003875,CRT-01173,2026-07-08,None,Memberships,Low,India,Emerging,Mobile_App,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.16,,True,8.66
CNV-2026-0003876,CRT-00466,2026-07-08,V2,Copyright,Low,US,Growth,Help_Center,True,True,Post_Experiment,2.29,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.19
CNV-2026-0003877,CRT-01124,2026-07-08,V2,Monetization,Low,Other,Emerging,Creator_Studio,True,True,Post_Experiment,2.24,True,High,False,Resolved,AI_Resolved,False,0.0,,True,0.85
CNV-2026-0003878,CRT-00194,2026-07-08,None,Channel Access,Medium,Canada,Established,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,5.69,3,True,6.7
CNV-2026-0003879,CRT-00845,2026-07-08,V2,Creator Tools,Low,Canada,Emerging,Creator_Studio,True,True,Post_Experiment,2.59,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.62
CNV-2026-0003880,CRT-00218,2026-07-08,V2,Analytics,High,Southeast Asia,Emerging,Creator_Studio,True,True,Post_Experiment,1.57,False,High,False,Unresolved,Unresolved_Escalated,True,20.56,2,True,21.16
CNV-2026-0003881,CRT-01125,2026-07-08,V1,Creator Tools,Medium,Southeast Asia,Emerging,Mobile_App,True,True,Post_Experiment,5.44,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.81
CNV-2026-0003882,CRT-00779,2026-07-08,None,Analytics,Low,Other,Established,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,9.06,,False,12.01
CNV-2026-0003883,CRT-01082,2026-07-08,None,Creator Tools,Low,Other,Established,Email_Form,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,5.25,5,False,8.07
CNV-2026-0003884,CRT-00006,2026-07-08,V2,Memberships,Low,Southeast Asia,Large,Help_Center,True,True,Post_Experiment,2.08,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.42
CNV-2026-0003885,CRT-01368,2026-07-08,V1,Channel Access,Medium,Southeast Asia,Emerging,Creator_Studio,True,True,Post_Experiment,6.61,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.79
CNV-2026-0003886,CRT-00124,2026-07-08,V2,Copyright,Medium,US,Emerging,Creator_Studio,True,True,Post_Experiment,1.64,False,High,False,Unresolved,Unresolved_Escalated,True,15.54,2,True,17.98
CNV-2026-0003887,CRT-00393,2026-07-08,None,Copyright,Low,Southeast Asia,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,1.56,,False,2.77
CNV-2026-0003888,CRT-00564,2026-07-08,None,Shorts,Low,US,Growth,Mobile_App,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.64,,False,7.63
CNV-2026-0003889,CRT-00809,2026-07-08,None,Copyright,Low,Southeast Asia,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,7.57,5,False,9.22
CNV-2026-0003890,CRT-01112,2026-07-08,V2,Channel Access,Low,Other,Emerging,Creator_Studio,True,True,Post_Experiment,1.72,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.73
CNV-2026-0003891,CRT-01310,2026-07-08,V2,Monetization,Medium,US,Established,Creator_Studio,True,True,Post_Experiment,3.27,False,Medium,False,Resolved,Human_Resolved,True,10.46,5,False,11.08
CNV-2026-0003892,CRT-00102,2026-07-08,None,Memberships,High,US,Growth,Mobile_App,False,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,24.66,1,True,26.42
CNV-2026-0003893,CRT-01358,2026-07-08,None,Copyright,High,India,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,30.36,2,True,32.43
CNV-2026-0003894,CRT-00166,2026-07-08,V1,Policy,High,Other,Emerging,Creator_Studio,True,True,Post_Experiment,1.3,False,Low,False,Resolved,Human_Resolved,True,22.93,,False,24.98
CNV-2026-0003895,CRT-01046,2026-07-08,V2,Policy,Medium,India,Emerging,Help_Center,True,True,Post_Experiment,2.44,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.6
CNV-2026-0003896,CRT-01022,2026-07-08,None,Copyright,Medium,Southeast Asia,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,17.58,,True,18.3
CNV-2026-0003897,CRT-00908,2026-07-08,None,Creator Tools,Medium,US,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,11.4,5,False,12.36
CNV-2026-0003898,CRT-00463,2026-07-08,None,Analytics,Low,Southeast Asia,Established,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,10.06,,False,11.39
CNV-2026-0003899,CRT-01161,2026-07-08,None,Channel Access,Low,Other,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,3.4,,False,5.72
CNV-2026-0003900,CRT-01068,2026-07-08,V1,Other,High,US,Growth,Creator_Studio,True,True,Post_Experiment,2.78,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,0.61
CNV-2026-0003901,CRT-00653,2026-07-08,None,Memberships,Medium,Canada,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,14.05,,False,15.02
CNV-2026-0003902,CRT-01396,2026-07-08,None,Policy,High,US,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,32.43,,False,34.79
CNV-2026-0003903,CRT-00455,2026-07-08,None,Policy,Low,Other,Emerging,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,7.07,,False,8.54
CNV-2026-0003904,CRT-00006,2026-07-09,V2,Shorts,Medium,Southeast Asia,Large,Creator_Studio,True,True,Post_Experiment,1.82,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,1.67
CNV-2026-0003905,CRT-00257,2026-07-09,None,Creator Tools,Low,US,Established,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,9.99,5,False,10.75
CNV-2026-0003906,CRT-01369,2026-07-09,V2,Revenue & Payments,Medium,Other,Emerging,Help_Center,True,True,Post_Experiment,2.28,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.28
CNV-2026-0003907,CRT-00937,2026-07-09,None,Analytics,Medium,Southeast Asia,Established,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.48,,False,13.83
CNV-2026-0003908,CRT-01269,2026-07-09,V2,Shorts,Low,Other,Growth,Mobile_App,True,True,Post_Experiment,2.2,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.93
CNV-2026-0003909,CRT-00492,2026-07-09,None,Creator Tools,Medium,UK,Growth,Mobile_App,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.69,,False,14.58
CNV-2026-0003910,CRT-00190,2026-07-09,None,Monetization,High,India,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.89,3,False,13.72
CNV-2026-0003911,CRT-00794,2026-07-09,V2,Policy,High,India,Emerging,Creator_Studio,True,True,Post_Experiment,2.46,False,Medium,False,Resolved,Human_Resolved,True,35.81,,True,38.22
CNV-2026-0003912,CRT-00639,2026-07-09,None,Memberships,Low,Canada,Established,Help_Center,True,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,10.76,2,False,13.58
CNV-2026-0003913,CRT-00734,2026-07-09,V2,Revenue & Payments,Low,Other,Emerging,Help_Center,True,True,Post_Experiment,1.36,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.61
CNV-2026-0003914,CRT-00306,2026-07-09,V2,Memberships,High,UK,Growth,Creator_Studio,True,True,Post_Experiment,1.59,False,High,False,Resolved,Human_Resolved,True,36.96,,False,38.79
CNV-2026-0003915,CRT-00113,2026-07-09,None,Creator Tools,Low,Canada,Emerging,Email_Form,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,5.69,5,False,7.2
CNV-2026-0003916,CRT-00823,2026-07-09,V1,Copyright,Medium,India,Emerging,Help_Center,True,True,Post_Experiment,2.08,False,Medium,False,Resolved,Human_Resolved,True,7.25,,False,9.34
CNV-2026-0003917,CRT-00312,2026-07-09,V2,Policy,Low,India,Emerging,Creator_Studio,True,True,Post_Experiment,1.39,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.79
CNV-2026-0003918,CRT-00679,2026-07-09,None,Revenue & Payments,Low,US,Emerging,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,14.0,5,False,14.88
CNV-2026-0003919,CRT-00363,2026-07-09,V2,Memberships,High,Other,Emerging,Creator_Studio,True,True,Post_Experiment,1.71,True,High,False,Resolved,AI_Resolved,False,0.0,5,True,1.91
CNV-2026-0003920,CRT-00359,2026-07-09,V2,Monetization,Medium,US,Growth,Mobile_App,True,True,Post_Experiment,1.83,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.75
CNV-2026-0003921,CRT-00336,2026-07-09,V2,Memberships,Medium,US,Growth,Creator_Studio,True,True,Post_Experiment,1.63,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,2.27
CNV-2026-0003922,CRT-00531,2026-07-09,V2,Copyright,Medium,US,Growth,Help_Center,True,True,Post_Experiment,3.22,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,2.35
CNV-2026-0003923,CRT-01152,2026-07-09,V2,Other,Low,India,Established,Help_Center,True,True,Post_Experiment,4.85,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.64
CNV-2026-0003924,CRT-00933,2026-07-09,V2,Memberships,Medium,Southeast Asia,Emerging,Creator_Studio,True,True,Post_Experiment,3.3,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.43
CNV-2026-0003925,CRT-00886,2026-07-09,V2,Copyright,High,Canada,Emerging,Help_Center,True,True,Post_Experiment,1.94,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,2.9
CNV-2026-0003926,CRT-00094,2026-07-09,V2,Other,Low,India,Emerging,Creator_Studio,True,True,Post_Experiment,2.61,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.04
CNV-2026-0003927,CRT-01147,2026-07-09,V2,Creator Tools,Low,Canada,Growth,Creator_Studio,True,True,Post_Experiment,2.35,True,Low,True,Resolved,AI_Resolved,False,0.0,2,False,2.47
CNV-2026-0003928,CRT-00421,2026-07-09,None,Creator Tools,Low,India,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.74,5,False,9.53
CNV-2026-0003929,CRT-01234,2026-07-09,V2,Shorts,Low,India,Growth,Mobile_App,True,True,Post_Experiment,1.91,True,Low,False,Unresolved,Unresolved_Contained,False,0.0,,True,1.72
CNV-2026-0003930,CRT-00131,2026-07-09,None,Shorts,Low,India,Emerging,Mobile_App,False,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,3.71,,True,4.51
CNV-2026-0003931,CRT-01105,2026-07-09,None,Channel Access,Medium,US,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,23.43,,False,26.03
CNV-2026-0003932,CRT-00522,2026-07-09,None,Other,Low,US,Emerging,Mobile_App,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,2.65,,False,3.45
CNV-2026-0003933,CRT-00180,2026-07-09,V2,Revenue & Payments,Medium,Southeast Asia,Growth,Mobile_App,True,True,Post_Experiment,3.99,False,Medium,False,Resolved,Human_Resolved,True,25.83,5,False,27.23
CNV-2026-0003934,CRT-00242,2026-07-10,None,Copyright,Low,US,Established,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,3.38,5,False,5.84
CNV-2026-0003935,CRT-01225,2026-07-10,None,Monetization,Medium,US,Emerging,Email_Form,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,13.52,,False,14.55
CNV-2026-0003936,CRT-01213,2026-07-10,None,Revenue & Payments,High,US,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,25.66,2,False,26.69
CNV-2026-0003937,CRT-01317,2026-07-10,None,Policy,High,US,Growth,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,29.47,,True,32.04
CNV-2026-0003938,CRT-00988,2026-07-10,None,Copyright,High,Other,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,32.58,,False,33.93
CNV-2026-0003939,CRT-01261,2026-07-10,V2,Policy,Medium,UK,Emerging,Email_Form,True,True,Post_Experiment,5.17,True,Low,False,Unresolved,Unresolved_Contained,False,0.0,1,True,1.86
CNV-2026-0003940,CRT-00658,2026-07-10,V2,Monetization,Low,US,Emerging,Creator_Studio,True,True,Post_Experiment,1.38,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.18
CNV-2026-0003941,CRT-00241,2026-07-10,V2,Revenue & Payments,Medium,US,Established,Creator_Studio,True,True,Post_Experiment,4.17,False,High,False,Resolved,Human_Resolved,True,11.37,,False,12.85
CNV-2026-0003942,CRT-00962,2026-07-10,V2,Memberships,Low,UK,Emerging,Mobile_App,True,True,Post_Experiment,1.93,True,Medium,False,Resolved,AI_Resolved,False,0.0,4,True,2.49
CNV-2026-0003943,CRT-00210,2026-07-10,V2,Monetization,Medium,US,Growth,Help_Center,True,True,Post_Experiment,2.18,True,Medium,False,Resolved,AI_Resolved,False,0.0,,True,2.69
CNV-2026-0003944,CRT-00291,2026-07-10,None,Channel Access,Low,Canada,Established,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.22,5,False,7.89
CNV-2026-0003945,CRT-01425,2026-07-10,V2,Memberships,Low,US,Emerging,Help_Center,True,True,Post_Experiment,2.68,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.8
CNV-2026-0003946,CRT-00358,2026-07-10,None,Policy,Medium,US,Established,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,11.27,5,False,13.47
CNV-2026-0003947,CRT-00735,2026-07-10,V2,Analytics,Medium,Canada,Emerging,Creator_Studio,True,True,Post_Experiment,4.34,False,High,False,Resolved,Human_Resolved,True,21.83,5,False,23.11
CNV-2026-0003948,CRT-01231,2026-07-10,V1,Other,Low,US,Emerging,Creator_Studio,True,True,Post_Experiment,2.88,False,High,False,Resolved,Human_Resolved,True,8.41,,False,10.85
CNV-2026-0003949,CRT-00533,2026-07-10,V1,Monetization,Medium,India,Emerging,Creator_Studio,True,True,Post_Experiment,7.21,False,High,False,Resolved,Human_Resolved,True,21.49,,False,24.47
CNV-2026-0003950,CRT-00417,2026-07-10,V2,Channel Access,Medium,UK,Emerging,Creator_Studio,True,True,Post_Experiment,2.68,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,0.97
CNV-2026-0003951,CRT-00066,2026-07-10,V2,Copyright,High,India,Growth,Mobile_App,True,True,Post_Experiment,2.82,True,Medium,False,Unresolved,Unresolved_Contained,False,0.0,1,True,1.46
CNV-2026-0003952,CRT-01418,2026-07-10,V2,Revenue & Payments,Medium,Other,Growth,Creator_Studio,True,True,Post_Experiment,3.33,True,High,False,Abandoned,Abandoned,False,0.0,,False,0.89
CNV-2026-0003953,CRT-01450,2026-07-10,V2,Policy,Medium,Other,Emerging,Creator_Studio,True,True,Post_Experiment,3.54,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.83
CNV-2026-0003954,CRT-00804,2026-07-10,None,Channel Access,High,India,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,23.33,5,False,25.3
CNV-2026-0003955,CRT-01176,2026-07-10,V2,Analytics,Low,Southeast Asia,Growth,Mobile_App,True,True,Post_Experiment,2.93,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.25
CNV-2026-0003956,CRT-00395,2026-07-11,V2,Channel Access,Medium,India,Emerging,Creator_Studio,True,True,Post_Experiment,3.55,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,1.21
CNV-2026-0003957,CRT-01262,2026-07-11,V1,Memberships,Low,Other,Emerging,Creator_Studio,True,True,Post_Experiment,2.78,False,High,False,Resolved,Human_Resolved,True,5.96,5,False,7.49
CNV-2026-0003958,CRT-00973,2026-07-11,V2,Policy,Medium,Canada,Emerging,Mobile_App,True,True,Post_Experiment,1.92,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.26
CNV-2026-0003959,CRT-01035,2026-07-11,None,Monetization,Medium,Other,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,8.15,3,False,9.39
CNV-2026-0003960,CRT-00370,2026-07-11,V2,Monetization,Medium,Other,Established,Help_Center,True,True,Post_Experiment,1.25,True,High,False,Resolved,AI_Resolved,False,0.0,4,True,1.85
CNV-2026-0003961,CRT-01214,2026-07-11,V2,Creator Tools,Medium,US,Emerging,Creator_Studio,True,True,Post_Experiment,4.82,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.6
CNV-2026-0003962,CRT-01332,2026-07-11,V2,Channel Access,Medium,India,Growth,Help_Center,True,True,Post_Experiment,1.63,False,High,False,Resolved,Human_Resolved,True,19.31,5,False,20.02
CNV-2026-0003963,CRT-00757,2026-07-11,None,Monetization,Low,Other,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,7.3,,False,8.26
CNV-2026-0003964,CRT-00122,2026-07-11,V2,Revenue & Payments,Medium,Southeast Asia,Growth,Creator_Studio,True,True,Post_Experiment,1.97,False,High,False,Resolved,Human_Resolved,True,13.88,,False,15.73
CNV-2026-0003965,CRT-00960,2026-07-11,None,Copyright,High,Southeast Asia,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,22.09,,False,23.28
CNV-2026-0003966,CRT-00173,2026-07-11,V2,Policy,Medium,Canada,Emerging,Help_Center,True,True,Post_Experiment,2.13,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.89
CNV-2026-0003967,CRT-00751,2026-07-11,V2,Revenue & Payments,Medium,Southeast Asia,Emerging,Mobile_App,True,True,Post_Experiment,1.99,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.71
CNV-2026-0003968,CRT-01121,2026-07-11,V1,Copyright,Medium,Other,Growth,Creator_Studio,True,True,Post_Experiment,3.12,False,Low,False,Unresolved,Unresolved_Escalated,True,12.51,,False,13.88
CNV-2026-0003969,CRT-01438,2026-07-11,None,Monetization,Medium,US,Growth,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,16.88,5,False,17.39
CNV-2026-0003970,CRT-00987,2026-07-11,V2,Revenue & Payments,Medium,Canada,Emerging,Creator_Studio,True,True,Post_Experiment,1.83,True,High,False,Resolved,AI_Resolved,False,0.0,5,True,0.54
CNV-2026-0003971,CRT-00043,2026-07-11,V2,Creator Tools,Medium,India,Growth,Help_Center,True,True,Post_Experiment,2.88,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.72
CNV-2026-0003972,CRT-01046,2026-07-11,V2,Shorts,Low,India,Emerging,Mobile_App,True,True,Post_Experiment,2.89,True,High,False,Resolved,AI_Resolved,False,0.0,,True,1.57
CNV-2026-0003973,CRT-00361,2026-07-11,None,Copyright,Low,Southeast Asia,Established,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,9.49,,False,10.82
CNV-2026-0003974,CRT-01500,2026-07-12,None,Creator Tools,Medium,US,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,10.54,5,False,12.1
CNV-2026-0003975,CRT-00693,2026-07-12,None,Policy,High,Canada,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,34.08,5,False,35.49
CNV-2026-0003976,CRT-00439,2026-07-12,None,Policy,High,US,Growth,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,26.63,,False,27.32
CNV-2026-0003977,CRT-00380,2026-07-12,V2,Revenue & Payments,Medium,Southeast Asia,Growth,Help_Center,True,True,Post_Experiment,3.05,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.07
CNV-2026-0003978,CRT-01003,2026-07-12,V2,Monetization,High,Other,Emerging,Creator_Studio,True,True,Post_Experiment,2.98,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,1.37
CNV-2026-0003979,CRT-00040,2026-07-12,V1,Shorts,Low,India,Growth,Help_Center,True,True,Post_Experiment,2.66,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.88
CNV-2026-0003980,CRT-00959,2026-07-12,None,Other,Low,US,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,8.17,2,True,10.67
CNV-2026-0003981,CRT-01479,2026-07-12,V2,Revenue & Payments,Medium,UK,Growth,Email_Form,True,True,Post_Experiment,2.06,True,Low,False,Resolved,AI_Resolved,False,0.0,5,False,2.81
