creator_id,creator_segment,region,channel_size,creator_tenure_months
CRT-21894,Emerging,UK,274,80
CRT-21895,Large,Other,1000000,8
CRT-21896,Established,Other,137878,95
CRT-21897,Emerging,Southeast Asia,1046,96
CRT-21898,Established,India,262810,100
CRT-21899,Established,Other,255031,39
CRT-21900,Established,India,289024,85
CRT-21901,Emerging,Southeast Asia,1049,35
CRT-21902,Emerging,India,2262,99
CRT-21903,Growth,US,10000,43
CRT-21904,Established,Other,285573,34
CRT-21905,Emerging,US,1297,9
CRT-21906,Growth,US,43514,59
CRT-21907,Emerging,Canada,156,16
CRT-21908,Growth,Other,42448,107
CRT-21909,Growth,Other,11930,78
CRT-21910,Emerging,UK,3279,83
CRT-21911,Growth,India,17649,117
CRT-21912,Growth,Southeast Asia,33114,92
CRT-21913,Growth,US,25768,31
CRT-21914,Established,US,365458,55
CRT-21915,Emerging,Other,1511,11
CRT-21916,Emerging,Other,4704,63
CRT-21917,Growth,US,18769,73
CRT-21918,Growth,India,16035,17
CRT-21919,Emerging,Other,794,96
CRT-21920,Large,India,3088916,79
CRT-21921,Emerging,India,2298,46
CRT-21922,Emerging,US,478,72
CRT-21923,Established,India,119511,33
CRT-21924,Established,India,236344,118
CRT-21925,Growth,Canada,50145,72
CRT-21926,Emerging,India,763,61
CRT-21927,Emerging,India,427,47
CRT-21928,Emerging,India,2988,58
CRT-21929,Growth,India,11224,70
CRT-21930,Growth,US,35241,63
CRT-21931,Emerging,India,236,86
CRT-21932,Growth,India,25331,105
CRT-21933,Growth,US,22547,57
CRT-21934,Emerging,Other,716,68
CRT-21935,Emerging,India,4237,119
CRT-21936,Established,Canada,189094,57
CRT-21937,Emerging,Other,1170,59
CRT-21938,Emerging,US,1090,35
CRT-21939,Emerging,US,724,78
CRT-21940,Growth,US,67092,120
CRT-21941,Growth,Other,22282,82
CRT-21942,Growth,Southeast Asia,68008,84
CRT-21943,Emerging,India,691,119
CRT-21944,Growth,US,27149,14
CRT-21945,Emerging,US,913,37
CRT-21946,Established,Southeast Asia,122749,16
CRT-21947,Large,UK,1737057,112
CRT-21948,Growth,India,61843,67
CRT-21949,Emerging,US,3752,87
CRT-21950,Established,Other,201733,79
CRT-21951,Emerging,Other,448,100
CRT-21952,Emerging,India,1732,40
CRT-21953,Established,Canada,144727,32
CRT-21954,Emerging,Other,618,2
CRT-21955,Emerging,India,2232,118
CRT-21956,Growth,US,14180,76
CRT-21957,Growth,India,28337,67
CRT-21958,Growth,US,33633,17
CRT-21959,Emerging,US,2269,77
CRT-21960,Growth,Other,14167,65
CRT-21961,Emerging,Other,5102,120
CRT-21962,Established,UK,233278,110
CRT-21963,Emerging,Other,1310,5
CRT-21964,Emerging,Other,453,59
CRT-21965,Growth,UK,17575,82
CRT-21966,Emerging,Other,983,20
CRT-21967,Growth,Other,26141,103
CRT-21968,Emerging,US,1722,64
CRT-21969,Emerging,Other,985,120
CRT-21970,Emerging,Other,4164,12
CRT-21971,Emerging,US,965,44
CRT-21972,Emerging,UK,1526,97
CRT-21973,Emerging,US,3246,45
CRT-21974,Emerging,India,842,64
CRT-21975,Established,UK,100000,16
CRT-21976,Growth,US,21539,47
CRT-21977,Emerging,UK,2713,13
CRT-21978,Emerging,India,1381,66
CRT-21979,Emerging,US,2245,100
CRT-21980,Emerging,UK,457,24
CRT-21981,Growth,Other,11826,1
CRT-21982,Emerging,US,2080,37
CRT-21983,Large,India,2481627,107
CRT-21984,Established,US,112804,42
CRT-21985,Emerging,US,523,37
CRT-21986,Emerging,India,1147,76
CRT-21987,Emerging,US,1262,99
CRT-21988,Emerging,UK,493,72
CRT-21989,Growth,US,25617,31
CRT-21990,Emerging,Canada,410,15
CRT-21991,Emerging,US,786,71
CRT-21992,Emerging,Other,457,107
CRT-21993,Growth,India,25127,94
CRT-21994,Emerging,US,785,31
CRT-21995,Large,US,5003696,21
CRT-21996,Emerging,Southeast Asia,1672,105
CRT-21997,Emerging,Other,458,99
CRT-21998,Growth,Southeast Asia,41854,42
CRT-21999,Growth,India,24041,76
CRT-22000,Emerging,Canada,2399,62
CRT-22001,Growth,US,13898,16
CRT-22002,Emerging,UK,2119,57
CRT-22003,Emerging,US,6754,52
CRT-22004,Emerging,Other,2090,80
CRT-22005,Growth,Other,19729,44
CRT-22006,Growth,US,47161,32
CRT-22007,Growth,US,18854,61
CRT-22008,Established,Canada,261368,79
CRT-22009,Growth,UK,81627,29
CRT-22010,Established,UK,138272,52
CRT-22011,Emerging,Southeast Asia,1975,117
CRT-22012,Growth,US,72385,89
CRT-22013,Growth,UK,43441,55
CRT-22014,Emerging,US,2322,67
CRT-22015,Emerging,Southeast Asia,272,115
CRT-22016,Growth,India,16413,95
CRT-22017,Emerging,India,2625,89
CRT-22018,Emerging,Other,1024,107
CRT-22019,Established,India,145525,15
CRT-22020,Growth,India,47837,51
CRT-22021,Emerging,Other,2228,99
CRT-22022,Emerging,Southeast Asia,679,24
CRT-22023,Established,Other,309172,27
CRT-22024,Large,Other,1000000,9
CRT-22025,Growth,UK,11987,113
CRT-22026,Emerging,US,1687,42
CRT-22027,Emerging,US,485,16
CRT-22028,Emerging,India,478,70
CRT-22029,Established,US,105677,107
CRT-22030,Growth,India,28705,85
CRT-22031,Established,US,311659,2
CRT-22032,Emerging,US,1027,78
CRT-22033,Established,India,100000,45
CRT-22034,Emerging,US,526,22
CRT-22035,Emerging,US,374,109
CRT-22036,Growth,Canada,37718,59
CRT-22037,Growth,Other,16777,104
CRT-22038,Established,UK,221961,93
CRT-22039,Growth,Other,10670,44
CRT-22040,Established,US,414993,95
CRT-22041,Emerging,Canada,1279,38
CRT-22042,Emerging,India,368,72
CRT-22043,Emerging,India,796,84
CRT-22044,Emerging,UK,1494,16
CRT-22045,Established,Canada,113684,104
CRT-22046,Emerging,US,1726,54
CRT-22047,Emerging,India,3588,112
CRT-22048,Emerging,Canada,2681,1
CRT-22049,Growth,Southeast Asia,25954,103
CRT-22050,Established,India,455265,83
CRT-22051,Established,US,217159,112
CRT-22052,Emerging,US,1164,46
CRT-22053,Growth,India,24978,18
CRT-22054,Emerging,India,1381,24
CRT-22055,Established,US,250567,96
CRT-22056,Emerging,Canada,629,28
CRT-22057,Large,Canada,4233527,18
CRT-22058,Established,US,420254,1
CRT-22059,Growth,US,90290,1
CRT-22060,Established,Other,100000,101
CRT-22061,Emerging,Other,1323,52
CRT-22062,Emerging,Other,678,1
CRT-22063,Emerging,UK,2164,119
CRT-22064,Emerging,Other,3429,43
CRT-22065,Growth,US,26818,101
CRT-22066,Growth,US,22572,77
CRT-22067,Established,US,145122,47
CRT-22068,Established,Southeast Asia,172909,99
CRT-22069,Emerging,US,1754,37
CRT-22070,Emerging,Southeast Asia,1745,115
CRT-22071,Emerging,US,4304,11
CRT-22072,Emerging,Southeast Asia,1145,34
CRT-22073,Growth,Other,41778,114
CRT-22074,Growth,Canada,17003,1
CRT-22075,Growth,India,14095,9
CRT-22076,Growth,US,43977,89
CRT-22077,Established,US,251642,39
CRT-22078,Growth,Southeast Asia,20535,61
CRT-22079,Large,US,1032809,47
CRT-22080,Established,Canada,148521,51
CRT-22081,Growth,Other,29852,114
CRT-22082,Emerging,US,1507,85
CRT-22083,Established,US,100000,34
CRT-22084,Emerging,US,481,120
CRT-22085,Emerging,Other,1486,32
CRT-22086,Growth,US,35940,28
CRT-22087,Emerging,Canada,709,87
CRT-22088,Emerging,India,428,76
CRT-22089,Emerging,India,1370,8
CRT-22090,Established,Canada,100000,72
CRT-22091,Growth,India,22132,69
CRT-22092,Established,Other,283842,74
CRT-22093,Established,US,171447,26
CRT-22094,Emerging,UK,382,64
CRT-22095,Established,Other,490707,11
CRT-22096,Growth,US,26979,117
CRT-22097,Emerging,Southeast Asia,1582,118
CRT-22098,Large,UK,3666080,31
CRT-22099,Established,US,178268,42
CRT-22100,Emerging,Southeast Asia,1074,105
CRT-22101,Established,US,415065,46
CRT-22102,Emerging,Canada,695,80
CRT-22103,Established,Southeast Asia,344141,114
CRT-22104,Growth,India,15286,109
CRT-22105,Emerging,Canada,747,76
CRT-22106,Established,Canada,236749,96
CRT-22107,Growth,US,54949,102
CRT-22108,Emerging,US,1507,80
CRT-22109,Established,US,100000,44
CRT-22110,Established,Other,304565,6
CRT-22111,Growth,India,18085,109
CRT-22112,Growth,US,36920,73
CRT-22113,Emerging,India,1685,11
CRT-22114,Emerging,India,403,27
CRT-22115,Growth,India,32213,5
CRT-22116,Emerging,India,498,41
CRT-22117,Growth,US,52894,28
CRT-22118,Established,US,100000,48
CRT-22119,Established,Canada,180654,114
CRT-22120,Growth,UK,16762,105
CRT-22121,Growth,UK,54470,102
CRT-22122,Established,US,100000,113
CRT-22123,Established,Other,804767,12
CRT-22124,Emerging,US,1003,93
CRT-22125,Growth,UK,20289,99
CRT-22126,Emerging,Canada,2485,19
CRT-22127,Emerging,US,1303,44
CRT-22128,Emerging,US,678,48
CRT-22129,Growth,Canada,18360,71
CRT-22130,Established,Southeast Asia,147518,1
CRT-22131,Established,Other,131161,9
CRT-22132,Emerging,Canada,2561,103
CRT-22133,Emerging,Other,1434,52
CRT-22134,Emerging,UK,1939,17
CRT-22135,Emerging,India,958,35
CRT-22136,Emerging,Other,2242,78
CRT-22137,Large,Other,1219912,13
CRT-22138,Emerging,US,641,64
CRT-22139,Growth,Southeast Asia,20854,93
CRT-22140,Emerging,US,4186,31
CRT-22141,Growth,Other,20171,37
CRT-22142,Established,UK,144567,70
CRT-22143,Established,India,226630,86
CRT-22144,Emerging,Other,1206,37
CRT-22145,Established,India,103522,113
CRT-22146,Emerging,India,520,38
CRT-22147,Established,India,311573,64
CRT-22148,Emerging,US,517,16
CRT-22149,Growth,US,41863,90
CRT-22150,Growth,Southeast Asia,21300,66
CRT-22151,Established,US,100000,78
CRT-22152,Established,Other,293078,108
CRT-22153,Emerging,India,2543,36
CRT-22154,Established,India,281890,42
CRT-22155,Emerging,US,922,38
CRT-22156,Emerging,India,1007,70
CRT-22157,Emerging,UK,930,35
CRT-22158,Emerging,Other,752,46
CRT-22159,Emerging,US,1676,36
CRT-22160,Growth,US,24279,34
CRT-22161,Emerging,US,923,12
CRT-22162,Growth,Southeast Asia,18845,60
CRT-22163,Emerging,US,1507,92
CRT-22164,Growth,US,50708,31
CRT-22165,Emerging,Canada,1473,92
CRT-22166,Emerging,Canada,453,83
CRT-22167,Growth,India,26575,8
CRT-22168,Established,Southeast Asia,265339,110
CRT-22169,Large,Canada,3258773,28
CRT-22170,Emerging,US,2023,51
CRT-22171,Established,UK,215406,20
CRT-22172,Growth,US,99999,82
CRT-22173,Established,India,100000,50
CRT-22174,Emerging,India,4410,30
CRT-22175,Emerging,UK,2085,66
CRT-22176,Emerging,India,8392,62
CRT-22177,Established,Canada,100000,33
CRT-22178,Emerging,India,4579,72
CRT-22179,Emerging,Southeast Asia,4966,82
CRT-22180,Growth,Other,24869,101
CRT-22181,Large,India,1093397,106
CRT-22182,Growth,Southeast Asia,77769,83
CRT-22183,Growth,UK,17817,97
CRT-22184,Emerging,Other,3094,36
CRT-22185,Established,UK,487538,93
CRT-22186,Emerging,Southeast Asia,1177,94
CRT-22187,Emerging,Other,1171,79
CRT-22188,Growth,Other,65034,102
CRT-22189,Emerging,Other,1047,90
CRT-22190,Growth,US,20357,66
CRT-22191,Growth,UK,10000,69
CRT-22192,Emerging,India,3285,69
CRT-22193,Emerging,India,993,42
CRT-22194,Emerging,UK,2505,82
CRT-22195,Emerging,US,1190,97
CRT-22196,Established,UK,442977,57
CRT-22197,Growth,US,53507,93
CRT-22198,Emerging,Other,604,70
CRT-22199,Emerging,India,924,84
CRT-22200,Established,US,281724,84
CRT-22201,Established,Southeast Asia,462471,5
CRT-22202,Established,Canada,212732,33
CRT-22203,Emerging,Southeast Asia,1589,85
CRT-22204,Growth,Canada,32024,10
CRT-22205,Emerging,Other,664,27
CRT-22206,Established,US,151436,38
CRT-22207,Emerging,US,1154,98
CRT-22208,Growth,US,44376,48
CRT-22209,Emerging,US,5630,106
CRT-22210,Established,Southeast Asia,115146,108
CRT-22211,Emerging,US,2385,80
CRT-22212,Established,India,226612,109
CRT-22213,Emerging,India,896,1
CRT-22214,Established,Southeast Asia,111764,75
CRT-22215,Emerging,Other,1608,78
CRT-22216,Growth,UK,20080,12
CRT-22217,Established,US,248649,80
CRT-22218,Emerging,India,600,17
CRT-22219,Emerging,US,553,9
CRT-22220,Emerging,India,3165,1
CRT-22221,Emerging,Southeast Asia,1565,91
CRT-22222,Growth,Other,29320,54
CRT-22223,Emerging,US,893,43
CRT-22224,Emerging,US,2456,81
CRT-22225,Emerging,US,1157,17
CRT-22226,Emerging,Southeast Asia,2496,113
CRT-22227,Emerging,Other,931,3
CRT-22228,Growth,India,15816,27
CRT-22229,Emerging,India,748,88
CRT-22230,Established,US,256274,17
CRT-22231,Growth,Southeast Asia,16413,34
CRT-22232,Emerging,US,5706,33
CRT-22233,Established,US,100000,6
CRT-22234,Growth,UK,24963,66
CRT-22235,Growth,US,48799,92
CRT-22236,Emerging,US,1683,5
CRT-22237,Growth,US,22552,38
CRT-22238,Emerging,US,3362,100
CRT-22239,Growth,UK,16910,83
CRT-22240,Emerging,US,1063,75
CRT-22241,Emerging,UK,367,4
CRT-22242,Growth,Southeast Asia,41854,92
CRT-22243,Emerging,India,2096,74
CRT-22244,Emerging,US,2100,115
CRT-22245,Established,UK,214940,58
CRT-22246,Emerging,Southeast Asia,1429,88
CRT-22247,Emerging,Canada,1460,63
CRT-22248,Emerging,Southeast Asia,1709,98
CRT-22249,Established,Other,214942,63
CRT-22250,Growth,Southeast Asia,16885,79
CRT-22251,Growth,Other,10000,52
CRT-22252,Established,Southeast Asia,695798,34
CRT-22253,Growth,Other,19453,21
CRT-22254,Established,Other,178905,26
CRT-22255,Growth,US,46945,71
CRT-22256,Established,Canada,243321,118
CRT-22257,Growth,US,13158,32
CRT-22258,Emerging,Other,527,50
CRT-22259,Emerging,India,2708,49
CRT-22260,Emerging,India,2159,61
CRT-22261,Growth,US,20781,99
CRT-22262,Large,Other,1926229,25
CRT-22263,Growth,Other,27425,28
CRT-22264,Established,India,230621,15
CRT-22265,Growth,US,33203,9
CRT-22266,Established,UK,157424,54
CRT-22267,Growth,US,38194,19
CRT-22268,Emerging,Other,2154,77
CRT-22269,Growth,India,41602,20
CRT-22270,Emerging,Southeast Asia,2481,105
CRT-22271,Emerging,US,2431,30
CRT-22272,Emerging,Other,930,40
CRT-22273,Emerging,Southeast Asia,1212,115
CRT-22274,Emerging,Other,677,49
CRT-22275,Emerging,India,1573,91
CRT-22276,Established,Southeast Asia,122901,105
CRT-22277,Emerging,US,1950,66
CRT-22278,Established,Canada,408272,86
CRT-22279,Emerging,US,1338,11
CRT-22280,Large,India,1357328,35
CRT-22281,Growth,UK,34441,14
CRT-22282,Established,US,369301,110
CRT-22283,Growth,Canada,18510,106
CRT-22284,Growth,Other,28503,6
CRT-22285,Emerging,Southeast Asia,1721,64
CRT-22286,Emerging,Southeast Asia,1072,78
CRT-22287,Growth,US,34767,62
CRT-22288,Emerging,India,361,117
CRT-22289,Emerging,Other,1763,3
CRT-22290,Established,US,583107,8
CRT-22291,Emerging,Other,2097,120
CRT-22292,Growth,India,27423,67
CRT-22293,Emerging,US,506,71
CRT-22294,Emerging,India,1017,45
CRT-22295,Emerging,Southeast Asia,1714,25
CRT-22296,Growth,Other,28188,50
CRT-22297,Established,UK,100000,76
CRT-22298,Established,Southeast Asia,230860,29
CRT-22299,Emerging,Other,674,13
CRT-22300,Emerging,US,845,109
CRT-22301,Established,India,340488,87
CRT-22302,Emerging,Canada,1106,20
CRT-22303,Emerging,Southeast Asia,798,13
CRT-22304,Growth,US,16443,10
CRT-22305,Established,Canada,129423,107
CRT-22306,Emerging,US,869,13
CRT-22307,Emerging,Southeast Asia,2660,1
CRT-22308,Large,Other,1938799,5
CRT-22309,Established,US,409426,58
CRT-22310,Growth,Canada,15000,69
CRT-22311,Growth,Other,51300,37
CRT-22312,Established,India,181717,31
CRT-22313,Growth,US,24027,111
CRT-22314,Established,Other,172384,109
CRT-22315,Growth,India,83266,26
CRT-22316,Emerging,India,914,94
CRT-22317,Established,US,688655,68
CRT-22318,Growth,US,41429,74
CRT-22319,Emerging,Southeast Asia,553,100
CRT-22320,Growth,Other,16633,33
CRT-22321,Established,Southeast Asia,223063,111
CRT-22322,Emerging,US,1455,116
CRT-22323,Growth,Other,22044,80
CRT-22324,Emerging,India,872,21
CRT-22325,Growth,US,58361,51
CRT-22326,Large,Other,2208303,112
CRT-22327,Established,India,263592,94
CRT-22328,Established,India,213288,40
CRT-22329,Growth,Other,27492,108
CRT-22330,Growth,US,79003,85
CRT-22331,Growth,Southeast Asia,35830,98
CRT-22332,Emerging,Other,9999,85
CRT-22333,Growth,US,39702,116
CRT-22334,Growth,Other,19415,65
CRT-22335,Growth,US,50105,3
CRT-22336,Emerging,Other,1259,41
CRT-22337,Emerging,India,4535,66
CRT-22338,Emerging,Southeast Asia,779,31
CRT-22339,Emerging,Southeast Asia,376,63
CRT-22340,Emerging,US,1453,53
CRT-22341,Emerging,US,4334,21
CRT-22342,Established,UK,136166,110
CRT-22343,Emerging,Other,2130,57
CRT-22344,Established,US,132669,38
CRT-22345,Emerging,Canada,2850,49
CRT-22346,Established,India,159690,74
CRT-22347,Growth,Southeast Asia,30765,29
CRT-22348,Established,Southeast Asia,162774,10
CRT-22349,Established,Canada,126726,70
CRT-22350,Growth,Southeast Asia,10287,21
CRT-22351,Emerging,US,473,120
CRT-22352,Growth,US,23407,2
CRT-22353,Emerging,India,1917,101
CRT-22354,Established,Southeast Asia,604646,110
CRT-22355,Established,US,145526,77
CRT-22356,Emerging,India,804,75
CRT-22357,Growth,US,13870,110
CRT-22358,Emerging,India,2655,90
CRT-22359,Growth,Southeast Asia,35801,5
CRT-22360,Growth,Other,33648,87
CRT-22361,Growth,US,31962,55
CRT-22362,Established,US,158904,3
CRT-22363,Emerging,India,3970,27
CRT-22364,Established,Southeast Asia,124740,57
CRT-22365,Growth,Southeast Asia,21228,13
CRT-22366,Emerging,India,594,108
CRT-22367,Emerging,US,1208,34
CRT-22368,Emerging,Other,720,89
CRT-22369,Growth,Southeast Asia,19639,30
CRT-22370,Established,Canada,100000,85
CRT-22371,Emerging,India,622,109
CRT-22372,Emerging,Other,369,75
CRT-22373,Growth,Canada,32178,111
CRT-22374,Emerging,US,671,36
CRT-22375,Emerging,US,4860,22
CRT-22376,Growth,US,43195,44
CRT-22377,Emerging,Other,1416,85
CRT-22378,Established,US,279865,1
CRT-22379,Emerging,India,2661,48
CRT-22380,Growth,Southeast Asia,21005,82
CRT-22381,Emerging,UK,1138,80
CRT-22382,Emerging,India,3173,32
CRT-22383,Growth,India,47638,29
CRT-22384,Growth,India,18294,44
CRT-22385,Large,US,9891333,40
CRT-22386,Emerging,US,453,11
CRT-22387,Growth,Other,10000,39
CRT-22388,Growth,Other,63657,106
CRT-22389,Emerging,Other,2399,78
CRT-22390,Established,India,222178,21
CRT-22391,Emerging,US,2560,113
CRT-22392,Established,Southeast Asia,132269,54
CRT-22393,Growth,US,11282,37
CRT-22394,Emerging,Other,934,44
CRT-22395,Growth,Canada,18984,101
CRT-22396,Emerging,Other,607,25
CRT-22397,Growth,Other,19903,114
CRT-22398,Established,India,139636,102
CRT-22399,Growth,India,21248,17
CRT-22400,Emerging,Other,1816,31
CRT-22401,Emerging,Southeast Asia,2092,64
CRT-22402,Growth,Other,31249,38
CRT-22403,Growth,India,10000,101
CRT-22404,Growth,Southeast Asia,16176,100
CRT-22405,Emerging,India,600,106
CRT-22406,Growth,US,48939,51
CRT-22407,Established,Southeast Asia,119482,15
CRT-22408,Growth,US,10418,69
CRT-22409,Emerging,India,2324,107
CRT-22410,Growth,Southeast Asia,28159,93
CRT-22411,Emerging,US,9999,32
CRT-22412,Established,Canada,100000,43
CRT-22413,Established,US,174421,73
CRT-22414,Established,Canada,106696,55
CRT-22415,Emerging,US,585,83
CRT-22416,Growth,UK,17830,40
CRT-22417,Established,India,102843,33
CRT-22418,Emerging,Canada,1554,11
CRT-22419,Emerging,Southeast Asia,1408,91
CRT-22420,Emerging,India,1306,82
CRT-22421,Growth,UK,50723,111
CRT-22422,Emerging,India,2093,45
CRT-22423,Emerging,India,2613,83
CRT-22424,Growth,India,29164,7
CRT-22425,Established,UK,239309,112
CRT-22426,Established,Southeast Asia,346841,115
CRT-22427,Growth,Other,15190,51
CRT-22428,Established,US,134261,54
CRT-22429,Growth,US,27905,22
CRT-22430,Established,India,203804,3
CRT-22431,Emerging,UK,429,22
CRT-22432,Established,US,314023,44
CRT-22433,Established,US,471500,47
CRT-22434,Growth,Other,53200,89
CRT-22435,Emerging,India,769,25
CRT-22436,Emerging,India,2643,32
CRT-22437,Emerging,US,970,117
CRT-22438,Emerging,US,1417,4
CRT-22439,Emerging,US,3234,104
CRT-22440,Emerging,US,3914,119
CRT-22441,Emerging,India,940,37
CRT-22442,Established,US,145571,75
CRT-22443,Growth,India,56906,17
CRT-22444,Established,US,187108,60
CRT-22445,Emerging,Other,121,7
CRT-22446,Emerging,US,1904,95
CRT-22447,Emerging,US,705,90
CRT-22448,Established,Canada,167617,36
CRT-22449,Emerging,Other,2152,46
CRT-22450,Growth,Southeast Asia,10673,77
CRT-22451,Emerging,India,2468,109
CRT-22452,Emerging,Other,398,5
CRT-22453,Emerging,UK,739,13
CRT-22454,Growth,India,31542,35
CRT-22455,Emerging,India,500,59
CRT-22456,Established,US,100000,6
CRT-22457,Emerging,US,1751,103
CRT-22458,Emerging,US,2045,26
CRT-22459,Emerging,US,1161,60
CRT-22460,Large,Other,3059259,101
CRT-22461,Growth,Other,99999,67
CRT-22462,Growth,US,12772,45
CRT-22463,Growth,US,10000,76
CRT-22464,Established,Southeast Asia,390050,11
CRT-22465,Emerging,India,520,42
CRT-22466,Established,Other,248134,118
CRT-22467,Established,Other,286154,118
CRT-22468,Emerging,India,1302,54
CRT-22469,Emerging,US,1672,91
CRT-22470,Growth,Other,63237,23
CRT-22471,Emerging,India,820,120
CRT-22472,Emerging,India,3719,43
CRT-22473,Emerging,UK,469,45
CRT-22474,Emerging,India,1773,5
CRT-22475,Growth,US,34317,46
CRT-22476,Growth,Canada,25895,50
CRT-22477,Growth,US,43700,118
CRT-22478,Growth,US,27491,44
CRT-22479,Emerging,India,1747,108
CRT-22480,Growth,US,18901,111
CRT-22481,Established,Canada,109213,105
CRT-22482,Emerging,Other,590,78
CRT-22483,Growth,Other,19801,64
CRT-22484,Established,US,100000,76
CRT-22485,Growth,Other,68449,117
CRT-22486,Emerging,US,1046,114
CRT-22487,Emerging,India,1329,10
CRT-22488,Growth,US,15155,18
CRT-22489,Growth,Other,74771,62
CRT-22490,Growth,US,23685,64
CRT-22491,Growth,UK,20038,81
CRT-22492,Emerging,Canada,899,78
CRT-22493,Established,India,175151,49
CRT-22494,Growth,Canada,23111,57
CRT-22495,Large,India,1000000,100
CRT-22496,Growth,US,41361,24
CRT-22497,Emerging,India,549,33
CRT-22498,Growth,UK,40324,33
CRT-22499,Growth,US,13832,36
CRT-22500,Emerging,Other,1538,2
CRT-22501,Growth,US,16120,1
CRT-22502,Emerging,UK,748,31
CRT-22503,Emerging,US,1968,120
CRT-22504,Growth,India,48556,68
